lemma,"poscode","surface"
Wonsan,"0","Wonsan"
Wood Buffalo,"0","Wood Buffalo"
Woodbourne,"0","Woodbourne"
Woodward,"0","Woodward"
Woomera,"0","Woomera"
Worcester,"0","Worcester"
Worland,"0","Worland"
Wrangell,"0","Wrangell"
Wrightstown,"0","Wrightstown"
Wrigley,"0","Wrigley"
Wroclaw,"0","Wroclaw"
Wuhai,"0","Wuhai"
Wuhan,"0","Wuhan"
Wuhu,"0","Wuhu"
Wunnumin Lake,"0","Wunnumin Lake"
Wuxi,"0","Wuxi"
Wuyishan,"0","Wuyishan"
Wuzhou,"0","Wuzhou"
Xangongo,"0","Xangongo"
Xi an,"0","Xi an"
Xi\\ AN,"0","Xi\\ AN"
Xiahe city,"0","Xiahe city"
Xiamen,"0","Xiamen"
Xiangfan,"0","Xiangfan"
Xichang,"0","Xichang"
Xilinhot,"0","Xilinhot"
Xingyi,"0","Xingyi"
Xining,"0","Xining"
Xinyuan,"0","Xinyuan"
Xuzhou,"0","Xuzhou"
Yacuiba,"0","Yacuiba"
Yakataga,"0","Yakataga"
Yakima,"0","Yakima"
Yakushima,"0","Yakushima"
Yakutat,"0","Yakutat"
Yakutia,"0","Yakutia"
Yakutsk,"0","Yakutsk"
Yam Island,"0","Yam Island"
Yamagata,"0","Yamagata"
Yamaguchi,"0","Yamaguchi"
Yamoussoukro,"0","Yamoussoukro"
Yan an,"0","Yan an"
Yancheng,"0","Yancheng"
Yandina,"0","Yandina"
Yangon,"0","Yangon"
Yangzhou,"0","Yangzhou"
Yanji,"0","Yanji"
Yankton,"0","Yankton"
Yantai,"0","Yantai"
Yaounde,"0","Yaounde"
Yap,"0","Yap"
Yarmouth,"0","Yarmouth"
Yaroslavl,"0","Yaroslavl"
Yasuj,"0","Yasuj"
Yazd,"0","Yazd"
Ye,"0","Ye"
Yechon,"0","Yechon"
Yekaterinburg,"0","Yekaterinburg"
Yellowknife,"0","Yellowknife"
Yenbo,"0","Yenbo"
Yengema,"0","Yengema"
Yenisehir,"0","Yenisehir"
Yeniseysk,"0","Yeniseysk"
Yeosu,"0","Yeosu"
Yeovilton,"0","Yeovilton"
Yerbogachen,"0","Yerbogachen"
Yerevan,"0","Yerevan"
Yibin,"0","Yibin"
Yichang,"0","Yichang"
Yichun,"0","Yichun"
Yinchuan,"0","Yinchuan"
Yinchun,"0","Yinchun"
Yingkou,"0","Yingkou"
Yining,"0","Yining"
Yiwu,"0","Yiwu"
Yogyakarta,"0","Yogyakarta"
Yokota,"0","Yokota"
Yola,"0","Yola"
Yonaguni Jima,"0","Yonaguni Jima"
Yongzhou,"0","Yongzhou"
Yopal,"0","Yopal"
York Landing,"0","York Landing"
Yorke Island,"0","Yorke Island"
Yorkton,"0","Yorkton"
Yoron,"0","Yoron"
Yoshkar-Ola,"0","Yoshkar-Ola"
Youngstown,"0","Youngstown"
Yuba City,"0","Yuba City"
Yuendumu ,"0","Yuendumu "
Yulin,"0","Yulin"
Yuma,"0","Yuma"
Yuncheng,"0","Yuncheng"
Yurimaguas,"0","Yurimaguas"
Yushu,"0","Yushu"
Yuzhno-Kurilsk,"0","Yuzhno-Kurilsk"
Yuzhno-sakhalinsk,"0","Yuzhno-sakhalinsk"
ZAPALA,"0","ZAPALA"
Zabol,"0","Zabol"
Zacatecas,"0","Zacatecas"
Zadar,"0","Zadar"
Zagreb,"0","Zagreb"
Zahedan,"0","Zahedan"
Zakynthos,"0","Zakynthos"
Zamboanga,"0","Zamboanga"
Zamora,"0","Zamora"
Zandery,"0","Zandery"
Zanesville,"0","Zanesville"
Zanzibar,"0","Zanzibar"
Zaporozhye,"0","Zaporozhye"
Zaqatala,"0","Zaqatala"
Zarafshan,"0","Zarafshan"
Zaragoza,"0","Zaragoza"
Zaranj,"0","Zaranj"
Zaria,"0","Zaria"
Zarzaitine,"0","Zarzaitine"
Zephyrhills,"0","Zephyrhills"
Zhanjiang,"0","Zhanjiang"
Zhaotong,"0","Zhaotong"
Zhengzhou,"0","Zhengzhou"
Zhezkazgan,"0","Zhezkazgan"
Zhigansk,"0","Zhigansk"
Zhijiang,"0","Zhijiang"
Zhob,"0","Zhob"
Zhongwei,"0","Zhongwei"
Zhoushan,"0","Zhoushan"
Zhuhai,"0","Zhuhai"
Zhytomyr,"0","Zhytomyr"
Zielona Gora,"0","Zielona Gora"
Ziguinchor,"0","Ziguinchor"
Zihuatanejo,"0","Zihuatanejo"
Zinder,"0","Zinder"
Zonguldak,"0","Zonguldak"
Zouerat,"0","Zouerat"
Zuni Pueblo,"0","Zuni Pueblo"
Zunyi,"0","Zunyi"
Zurich,"0","Zurich"
Zweibruecken,"0","Zweibruecken"
Zyryanka,"0","Zyryanka"
